,DateTime,"Wind Speed, m/s","Gust Speed, m/s",Wind Direction
58238,2010-10-02 17:05:00,2.78,4.27,150.2
58239,2010-10-02 17:10:00,3.53,5.94,140.4
58240,2010-10-02 17:15:00,3.34,5.94,137.6
58241,2010-10-02 17:20:00,2.97,4.82,141.8
58242,2010-10-02 17:25:00,2.78,4.45,139.0
58243,2010-10-02 17:30:00,2.6,4.45,140.4
58244,2010-10-02 17:35:00,2.78,4.45,136.2
58245,2010-10-02 17:40:00,2.78,4.45,140.4
58246,2010-10-02 17:45:00,2.41,3.9,139.0
58247,2010-10-02 17:50:00,2.97,4.64,139.0
58248,2010-10-02 17:55:00,3.34,5.75,136.2
58249,2010-10-02 18:00:00,3.34,5.38,137.6
58250,2010-10-02 18:05:00,3.53,5.57,146.0
58251,2010-10-02 18:10:00,2.78,5.01,144.6
58252,2010-10-02 18:15:00,2.6,3.9,158.6
58253,2010-10-02 18:20:00,2.23,2.97,153.0
58254,2010-10-02 18:25:00,1.67,2.41,150.2
58255,2010-10-02 18:30:00,2.23,3.34,136.2
58256,2010-10-02 18:35:00,2.04,3.53,140.4
58257,2010-10-02 18:40:00,1.67,2.78,157.2
58258,2010-10-02 18:45:00,1.3,1.86,151.6
58259,2010-10-02 18:50:00,1.67,2.41,139.0
58260,2010-10-02 18:55:00,1.11,2.41,132.0
58261,2010-10-02 19:00:00,1.11,1.67,144.6
58262,2010-10-02 19:05:00,1.3,1.86,162.9
58263,2010-10-02 19:10:00,1.48,2.6,151.6
58264,2010-10-02 19:15:00,1.67,2.41,147.4
58265,2010-10-02 19:20:00,1.86,2.78,161.5
58266,2010-10-02 19:25:00,1.67,2.41,155.8
58267,2010-10-02 19:30:00,1.67,2.78,143.2
58268,2010-10-02 19:35:00,1.67,2.78,126.4
58269,2010-10-02 19:40:00,1.48,2.04,134.8
58270,2010-10-02 19:45:00,1.48,2.41,150.2
58271,2010-10-02 19:50:00,1.48,2.41,154.4
58272,2010-10-02 19:55:00,1.3,2.04,143.2
58273,2010-10-02 20:00:00,1.67,2.6,133.4
58274,2010-10-02 20:05:00,1.86,3.15,127.8
58275,2010-10-02 20:10:00,1.48,2.23,133.4
58276,2010-10-02 20:15:00,1.48,2.41,133.4
58277,2010-10-02 20:20:00,1.11,1.67,127.8
58278,2010-10-02 20:25:00,0.93,1.67,109.5
58279,2010-10-02 20:30:00,0.74,1.67,92.7
58280,2010-10-02 20:35:00,0.74,1.3,132.0
58281,2010-10-02 20:40:00,0.74,1.11,144.6
58282,2010-10-02 20:45:00,0.74,1.11,139.0
58283,2010-10-02 20:50:00,0.93,1.3,136.2
58284,2010-10-02 20:55:00,0.19,1.11,133.4
58285,2010-10-02 21:00:00,0.19,1.11,120.7
58286,2010-10-02 21:05:00,0.56,1.3,99.7
58287,2010-10-02 21:10:00,0.93,1.3,129.2
58288,2010-10-02 21:15:00,1.3,2.04,137.6
58289,2010-10-02 21:20:00,1.3,2.04,134.8
58290,2010-10-02 21:25:00,1.11,1.86,136.2
58291,2010-10-02 21:30:00,0.74,1.3,127.8
58292,2010-10-02 21:35:00,0.93,1.48,126.4
58293,2010-10-02 21:40:00,0.74,1.11,96.9
58294,2010-10-02 21:45:00,0.56,0.93,92.7
58295,2010-10-02 21:50:00,0.93,1.67,77.2
58296,2010-10-02 21:55:00,1.3,1.86,56.2
58297,2010-10-02 22:00:00,1.48,2.6,35.1
58298,2010-10-02 22:05:00,1.3,2.23,15.4
58299,2010-10-02 22:10:00,1.11,1.67,5.6
58300,2010-10-02 22:15:00,0.93,1.48,2.8
58301,2010-10-02 22:20:00,0.93,1.3,349.6
58302,2010-10-02 22:25:00,1.11,1.48,5.6
58303,2010-10-02 22:30:00,1.67,2.04,15.4
58304,2010-10-02 22:35:00,1.48,2.04,18.3
58305,2010-10-02 22:40:00,1.11,1.67,23.9
58306,2010-10-02 22:45:00,1.3,1.86,26.7
58307,2010-10-02 22:50:00,1.3,1.86,25.3
58308,2010-10-02 22:55:00,1.11,1.67,19.7
58309,2010-10-02 23:00:00,0.37,0.74,15.4
58310,2010-10-02 23:05:00,0.0,0.37,15.4
58311,2010-10-02 23:10:00,0.0,0.0,15.4
58312,2010-10-02 23:15:00,0.37,1.11,30.9
58313,2010-10-02 23:20:00,0.37,1.11,43.5
58314,2010-10-02 23:25:00,0.37,0.93,39.3
58315,2010-10-02 23:30:00,0.56,0.93,49.1
58316,2010-10-02 23:35:00,0.37,0.74,53.3
58317,2010-10-02 23:40:00,0.37,0.74,56.2
58318,2010-10-02 23:45:00,0.19,0.56,56.2
58319,2010-10-02 23:50:00,0.0,0.37,56.2
58320,2010-10-02 23:55:00,0.0,0.37,56.2
58321,2010-10-03 00:00:00,0.0,0.0,56.2
58322,2010-10-03 00:05:00,0.0,0.0,56.2
58323,2010-10-03 00:10:00,0.0,0.0,56.2
58324,2010-10-03 00:15:00,0.0,0.0,56.2
58325,2010-10-03 00:20:00,0.0,0.0,56.2
58326,2010-10-03 00:25:00,0.0,0.0,56.2
58327,2010-10-03 00:30:00,0.0,0.0,56.2
58328,2010-10-03 00:35:00,0.0,0.0,56.2
58329,2010-10-03 00:40:00,0.0,0.0,56.2
58330,2010-10-03 00:45:00,0.0,0.0,56.2
58331,2010-10-03 00:50:00,0.19,0.74,342.6
58332,2010-10-03 00:55:00,0.0,0.19,308.9
58333,2010-10-03 01:00:00,0.19,0.74,299.0
58334,2010-10-03 01:05:00,0.19,0.56,275.2
58335,2010-10-03 01:10:00,0.0,0.37,275.2
58336,2010-10-03 01:15:00,0.0,0.19,275.2
58337,2010-10-03 01:20:00,0.19,1.11,282.2
58338,2010-10-03 01:25:00,0.74,1.3,68.8
58339,2010-10-03 01:30:00,0.19,0.93,81.4
58340,2010-10-03 01:35:00,0.0,0.37,59.0
58341,2010-10-03 01:40:00,0.0,0.56,59.0
58342,2010-10-03 01:45:00,0.56,0.93,59.0
58343,2010-10-03 01:50:00,0.56,1.11,39.3
58344,2010-10-03 01:55:00,0.0,0.37,22.5
58345,2010-10-03 02:00:00,0.0,0.0,22.5
58346,2010-10-03 02:05:00,0.19,0.56,22.5
58347,2010-10-03 02:10:00,0.0,0.19,22.5
58348,2010-10-03 02:15:00,0.0,0.0,22.5
58349,2010-10-03 02:20:00,0.0,0.0,22.5
58350,2010-10-03 02:25:00,0.0,0.0,22.5
58351,2010-10-03 02:30:00,0.0,0.0,22.5
58352,2010-10-03 02:35:00,0.0,0.0,22.5
58353,2010-10-03 02:40:00,0.19,0.56,22.5
58354,2010-10-03 02:45:00,0.0,0.0,22.5
58355,2010-10-03 02:50:00,0.19,0.74,331.3
58356,2010-10-03 02:55:00,0.56,1.11,317.3
58357,2010-10-03 03:00:00,0.93,1.67,318.7
58358,2010-10-03 03:05:00,0.74,1.3,327.1
58359,2010-10-03 03:10:00,0.93,1.67,339.7
58360,2010-10-03 03:15:00,1.3,1.86,328.5
58361,2010-10-03 03:20:00,1.11,1.86,349.6
58362,2010-10-03 03:25:00,1.11,2.04,353.8
58363,2010-10-03 03:30:00,0.93,1.86,353.8
58364,2010-10-03 03:35:00,0.93,1.48,0.0
58365,2010-10-03 03:40:00,0.56,1.3,355.2
58366,2010-10-03 03:45:00,0.19,0.93,355.2
58367,2010-10-03 03:50:00,0.56,1.11,344.0
58368,2010-10-03 03:55:00,0.37,0.93,346.8
58369,2010-10-03 04:00:00,0.19,0.74,353.8
58370,2010-10-03 04:05:00,0.19,0.56,353.8
58371,2010-10-03 04:10:00,0.0,0.0,353.8
58372,2010-10-03 04:15:00,0.0,0.0,353.8
58373,2010-10-03 04:20:00,0.0,0.0,353.8
58374,2010-10-03 04:25:00,0.0,0.74,355.2
58375,2010-10-03 04:30:00,0.56,0.93,0.0
58376,2010-10-03 04:35:00,0.0,0.56,0.0
58377,2010-10-03 04:40:00,0.19,0.74,0.0
58378,2010-10-03 04:45:00,0.0,0.19,0.0
58379,2010-10-03 04:50:00,0.19,0.74,35.1
58380,2010-10-03 04:55:00,0.93,1.86,89.9
58381,2010-10-03 05:00:00,0.93,1.48,85.6
58382,2010-10-03 05:05:00,0.56,1.11,63.2
58383,2010-10-03 05:10:00,0.56,1.3,59.0
58384,2010-10-03 05:15:00,0.56,1.3,29.5
58385,2010-10-03 05:20:00,0.74,1.48,28.1
58386,2010-10-03 05:25:00,0.93,1.67,33.7
58387,2010-10-03 05:30:00,0.37,1.11,57.6
58388,2010-10-03 05:35:00,0.93,1.48,39.3
58389,2010-10-03 05:40:00,0.37,0.93,30.9
58390,2010-10-03 05:45:00,0.56,0.93,5.6
58391,2010-10-03 05:50:00,0.56,1.3,0.0
58392,2010-10-03 05:55:00,0.0,0.56,344.0
58393,2010-10-03 06:00:00,0.19,0.56,344.0
58394,2010-10-03 06:05:00,0.19,0.56,348.2
58395,2010-10-03 06:10:00,0.56,0.93,9.8
58396,2010-10-03 06:15:00,0.74,1.11,29.5
58397,2010-10-03 06:20:00,0.74,1.11,33.7
58398,2010-10-03 06:25:00,0.19,0.93,29.5
58399,2010-10-03 06:30:00,0.37,0.93,19.7
58400,2010-10-03 06:35:00,0.56,0.74,19.7
58401,2010-10-03 06:40:00,0.0,0.56,15.4
58402,2010-10-03 06:45:00,0.19,0.74,8.4
58403,2010-10-03 06:50:00,0.74,1.11,14.0
58404,2010-10-03 06:55:00,0.0,0.56,15.4
58405,2010-10-03 07:00:00,0.37,0.74,28.1
58406,2010-10-03 07:05:00,0.74,1.67,49.1
58407,2010-10-03 07:10:00,1.11,1.86,44.9
58408,2010-10-03 07:15:00,0.19,0.74,44.9
58409,2010-10-03 07:20:00,0.0,0.37,33.7
58410,2010-10-03 07:25:00,0.19,1.11,33.7
58411,2010-10-03 07:30:00,0.19,1.11,355.2
58412,2010-10-03 07:35:00,0.93,1.67,353.8
58413,2010-10-03 07:40:00,0.93,2.41,16.8
58414,2010-10-03 07:45:00,0.93,1.67,1.4
58415,2010-10-03 07:50:00,1.3,1.86,339.7
58416,2010-10-03 07:55:00,1.11,2.04,7.0
58417,2010-10-03 08:00:00,1.3,2.04,2.8
58418,2010-10-03 08:05:00,1.11,2.04,14.0
58419,2010-10-03 08:10:00,0.56,1.3,22.5
58420,2010-10-03 08:15:00,1.11,2.41,355.2
58421,2010-10-03 08:20:00,1.3,2.23,47.7
58422,2010-10-03 08:25:00,1.11,1.86,102.5
58423,2010-10-03 08:30:00,1.11,2.04,87.0
58424,2010-10-03 08:35:00,0.74,1.67,148.8
58425,2010-10-03 08:40:00,0.37,0.93,179.7
58426,2010-10-03 08:45:00,0.37,1.11,188.1
58427,2010-10-03 08:50:00,0.74,1.3,109.5
58428,2010-10-03 08:55:00,0.93,1.86,102.5
58429,2010-10-03 09:00:00,0.93,2.04,43.5
58430,2010-10-03 09:05:00,0.37,0.93,74.4
58431,2010-10-03 09:10:00,0.74,1.67,115.1
58432,2010-10-03 09:15:00,0.37,1.48,132.0
58433,2010-10-03 09:20:00,0.56,1.3,169.9
58434,2010-10-03 09:25:00,0.56,1.48,129.2
58435,2010-10-03 09:30:00,0.93,1.67,140.4
58436,2010-10-03 09:35:00,0.93,2.41,126.4
58437,2010-10-03 09:40:00,0.56,1.48,162.9
58438,2010-10-03 09:45:00,1.11,2.97,124.9
58439,2010-10-03 09:50:00,0.93,2.41,322.9
58440,2010-10-03 09:55:00,0.56,1.11,42.1
58441,2010-10-03 10:00:00,0.74,3.34,57.6
58442,2010-10-03 10:05:00,0.93,3.53,60.4
58443,2010-10-03 10:10:00,0.93,2.41,189.5
58444,2010-10-03 10:15:00,0.74,2.41,294.8
58445,2010-10-03 10:20:00,1.3,3.53,287.8
58446,2010-10-03 10:25:00,0.74,2.04,306.1
58447,2010-10-03 10:30:00,0.93,1.86,315.9
58448,2010-10-03 10:35:00,0.56,1.3,262.5
58449,2010-10-03 10:40:00,1.3,2.04,321.5
58450,2010-10-03 10:45:00,0.56,1.3,9.8
58451,2010-10-03 10:50:00,1.11,2.78,294.8
58452,2010-10-03 10:55:00,1.3,2.78,314.5
58453,2010-10-03 11:00:00,1.67,2.78,8.4
58454,2010-10-03 11:05:00,1.11,3.15,352.4
58455,2010-10-03 11:10:00,1.86,3.53,25.3
58456,2010-10-03 11:15:00,1.48,2.97,7.0
58457,2010-10-03 11:20:00,1.11,2.04,338.3
58458,2010-10-03 11:25:00,1.3,2.23,21.1
58459,2010-10-03 11:30:00,0.93,2.6,71.6
58460,2010-10-03 11:35:00,1.48,3.34,36.5
58461,2010-10-03 11:40:00,1.86,3.53,25.3
58462,2010-10-03 11:45:00,0.93,1.67,66.0
58463,2010-10-03 11:50:00,0.74,2.04,60.4
58464,2010-10-03 11:55:00,0.37,1.11,4.2
58465,2010-10-03 12:00:00,1.11,1.67,183.9
58466,2010-10-03 12:05:00,1.11,1.67,203.6
58467,2010-10-03 12:10:00,0.37,1.11,130.6
58468,2010-10-03 12:15:00,0.74,1.11,261.1
58469,2010-10-03 12:20:00,0.74,1.3,256.9
58470,2010-10-03 12:25:00,0.74,2.41,228.8
58471,2010-10-03 12:30:00,0.56,1.48,248.5
58472,2010-10-03 12:35:00,0.56,1.3,247.1
58473,2010-10-03 12:40:00,0.56,0.93,227.4
58474,2010-10-03 12:45:00,1.67,4.08,205.0
58475,2010-10-03 12:50:00,2.41,3.9,172.7
58476,2010-10-03 12:55:00,1.3,3.15,203.6
58477,2010-10-03 13:00:00,1.67,3.34,263.9
58478,2010-10-03 13:05:00,1.3,2.78,279.4
58479,2010-10-03 13:10:00,1.86,4.64,226.0
58480,2010-10-03 13:15:00,1.86,3.53,228.8
58481,2010-10-03 13:20:00,1.86,3.9,247.1
58482,2010-10-03 13:25:00,2.04,3.71,242.9
58483,2010-10-03 13:30:00,1.86,3.34,248.5
58484,2010-10-03 13:35:00,1.67,3.34,234.5
58485,2010-10-03 13:40:00,2.23,5.01,231.6
58486,2010-10-03 13:45:00,2.23,4.82,217.6
58487,2010-10-03 13:50:00,1.48,3.71,192.3
58488,2010-10-03 13:55:00,2.23,4.27,195.1
58489,2010-10-03 14:00:00,2.78,5.2,176.9
58490,2010-10-03 14:05:00,2.41,4.64,175.5
58491,2010-10-03 14:10:00,1.48,2.97,189.5
58492,2010-10-03 14:15:00,2.23,4.08,226.0
58493,2010-10-03 14:20:00,1.67,3.53,322.9
58494,2010-10-03 14:25:00,1.86,4.08,183.9
58495,2010-10-03 14:30:00,1.48,3.34,251.3
58496,2010-10-03 14:35:00,1.3,2.23,168.5
58497,2010-10-03 14:40:00,2.97,7.24,18.3
58498,2010-10-03 14:45:00,4.08,6.68,1.4
58499,2010-10-03 14:50:00,3.15,4.82,15.4
58500,2010-10-03 14:55:00,2.04,3.71,334.1
58501,2010-10-03 15:00:00,2.23,3.34,327.1
58502,2010-10-03 15:05:00,1.67,3.53,306.1
58503,2010-10-03 15:10:00,2.04,3.53,303.2
58504,2010-10-03 15:15:00,1.86,3.15,301.8
58505,2010-10-03 15:20:00,2.04,3.34,294.8
58506,2010-10-03 15:25:00,1.11,2.23,283.6
58507,2010-10-03 15:30:00,1.11,1.86,286.4
58508,2010-10-03 15:35:00,0.56,1.48,297.6
58509,2010-10-03 15:40:00,0.37,1.11,256.9
58510,2010-10-03 15:45:00,0.37,0.93,248.5
58511,2010-10-03 15:50:00,0.37,0.93,275.2
58512,2010-10-03 15:55:00,0.0,0.56,294.8
58513,2010-10-03 16:00:00,0.19,1.11,321.5
58514,2010-10-03 16:05:00,0.0,0.37,322.9
58515,2010-10-03 16:10:00,0.19,0.93,332.7
58516,2010-10-03 16:15:00,0.0,0.56,328.5
58517,2010-10-03 16:20:00,0.0,0.0,292.0
58518,2010-10-03 16:25:00,0.37,1.11,339.7
58519,2010-10-03 16:30:00,0.74,1.3,8.4
58520,2010-10-03 16:35:00,0.37,0.93,14.0
58521,2010-10-03 16:40:00,0.56,0.93,8.4
58522,2010-10-03 16:45:00,0.74,1.11,14.0
58523,2010-10-03 16:50:00,0.37,1.11,11.2
58524,2010-10-03 16:55:00,0.0,0.0,16.8
58525,2010-10-03 17:00:00,0.0,0.0,16.8
58526,2010-10-03 17:05:00,0.0,0.74,56.2
58527,2010-10-03 17:10:00,0.19,0.93,75.8
58528,2010-10-03 17:15:00,0.74,1.11,102.5
58529,2010-10-03 17:20:00,0.19,0.93,102.5
58530,2010-10-03 17:25:00,0.0,0.37,102.5
58531,2010-10-03 17:30:00,0.19,0.74,102.5
58532,2010-10-03 17:35:00,0.0,0.74,102.5
58533,2010-10-03 17:40:00,0.19,0.74,102.5
58534,2010-10-03 17:45:00,0.19,0.56,102.5
58535,2010-10-03 17:50:00,0.56,0.93,102.5
58536,2010-10-03 17:55:00,0.74,0.93,109.5
58537,2010-10-03 18:00:00,1.3,1.67,117.9
58538,2010-10-03 18:05:00,1.86,2.6,133.4
58539,2010-10-03 18:10:00,1.48,2.23,137.6
58540,2010-10-03 18:15:00,1.67,2.23,143.2
58541,2010-10-03 18:20:00,1.86,2.6,134.8
58542,2010-10-03 18:25:00,1.48,2.04,136.2
58543,2010-10-03 18:30:00,1.86,2.6,143.2
58544,2010-10-03 18:35:00,2.04,2.78,150.2
58545,2010-10-03 18:40:00,2.04,2.6,157.2
58546,2010-10-03 18:45:00,1.86,2.78,144.6
58547,2010-10-03 18:50:00,2.04,2.97,132.0
58548,2010-10-03 18:55:00,2.04,2.78,133.4
58549,2010-10-03 19:00:00,1.3,2.04,137.6
58550,2010-10-03 19:05:00,1.3,1.86,134.8
58551,2010-10-03 19:10:00,1.48,2.23,133.4
58552,2010-10-03 19:15:00,1.86,2.41,130.6
58553,2010-10-03 19:20:00,1.67,2.23,123.5
58554,2010-10-03 19:25:00,1.67,2.78,124.9
58555,2010-10-03 19:30:00,1.48,2.6,112.3
58556,2010-10-03 19:35:00,1.67,2.41,99.7
58557,2010-10-03 19:40:00,1.67,2.97,106.7
58558,2010-10-03 19:45:00,1.86,3.15,113.7
58559,2010-10-03 19:50:00,1.86,2.97,109.5
58560,2010-10-03 19:55:00,1.86,2.6,102.5
58561,2010-10-03 20:00:00,1.48,2.23,113.7
58562,2010-10-03 20:05:00,1.67,2.23,101.1
58563,2010-10-03 20:10:00,1.3,2.04,95.5
58564,2010-10-03 20:15:00,1.11,1.67,101.1
58565,2010-10-03 20:20:00,0.93,1.3,94.1
58566,2010-10-03 20:25:00,0.93,1.11,105.3
58567,2010-10-03 20:30:00,0.93,1.48,99.7
58568,2010-10-03 20:35:00,1.67,2.41,2.8
58569,2010-10-03 20:40:00,1.3,2.04,1.4
58570,2010-10-03 20:45:00,0.37,0.93,4.2
58571,2010-10-03 20:50:00,0.74,1.11,338.3
58572,2010-10-03 20:55:00,0.74,1.11,345.4
58573,2010-10-03 21:00:00,0.93,1.48,317.3
58574,2010-10-03 21:05:00,0.93,1.3,301.8
58575,2010-10-03 21:10:00,1.11,1.48,301.8
58576,2010-10-03 21:15:00,0.93,1.3,306.1
58577,2010-10-03 21:20:00,0.93,1.67,304.7
58578,2010-10-03 21:25:00,0.56,1.3,299.0
58579,2010-10-03 21:30:00,0.56,1.3,304.7
58580,2010-10-03 21:35:00,0.56,0.74,331.3
58581,2010-10-03 21:40:00,0.74,1.48,321.5
58582,2010-10-03 21:45:00,0.19,0.74,314.5
58583,2010-10-03 21:50:00,0.56,1.11,292.0
58584,2010-10-03 21:55:00,0.37,1.11,286.4
58585,2010-10-03 22:00:00,0.0,0.74,287.8
58586,2010-10-03 22:05:00,0.0,0.56,287.8
58587,2010-10-03 22:10:00,0.0,0.37,287.8
58588,2010-10-03 22:15:00,0.0,0.37,287.8
58589,2010-10-03 22:20:00,0.37,0.74,300.4
58590,2010-10-03 22:25:00,0.37,0.93,355.2
58591,2010-10-03 22:30:00,0.37,0.74,4.2
58592,2010-10-03 22:35:00,0.37,0.74,4.2
58593,2010-10-03 22:40:00,0.37,0.93,11.2
58594,2010-10-03 22:45:00,0.19,0.93,19.7
58595,2010-10-03 22:50:00,0.19,0.93,19.7
58596,2010-10-03 22:55:00,0.0,0.56,19.7
58597,2010-10-03 23:00:00,0.0,0.0,19.7
58598,2010-10-03 23:05:00,0.0,0.0,19.7
58599,2010-10-03 23:10:00,0.0,0.0,19.7
58600,2010-10-03 23:15:00,0.0,0.0,19.7
58601,2010-10-03 23:20:00,0.0,0.0,19.7
58602,2010-10-03 23:25:00,0.0,0.0,19.7
58603,2010-10-03 23:30:00,0.19,0.93,5.6
58604,2010-10-03 23:35:00,0.56,1.11,39.3
58605,2010-10-03 23:40:00,0.19,0.74,21.1
58606,2010-10-03 23:45:00,0.0,0.56,35.1
58607,2010-10-03 23:50:00,0.19,0.74,21.1
58608,2010-10-03 23:55:00,0.19,0.93,346.8
58609,2010-10-04 00:00:00,0.0,0.0,346.8
58610,2010-10-04 00:05:00,0.0,0.37,346.8
58611,2010-10-04 00:10:00,0.0,0.56,332.7
58612,2010-10-04 00:15:00,0.0,0.0,306.1
58613,2010-10-04 00:20:00,0.0,0.0,306.1
58614,2010-10-04 00:25:00,0.0,0.56,297.6
58615,2010-10-04 00:30:00,0.0,0.56,304.7
58616,2010-10-04 00:35:00,0.56,1.3,321.5
58617,2010-10-04 00:40:00,0.56,1.11,338.3
58618,2010-10-04 00:45:00,1.48,2.23,341.2
58619,2010-10-04 00:50:00,0.74,1.67,334.1
58620,2010-10-04 00:55:00,0.93,1.67,317.3
58621,2010-10-04 01:00:00,1.11,1.86,349.6
58622,2010-10-04 01:05:00,0.37,1.11,349.6
58623,2010-10-04 01:10:00,0.56,1.3,8.4
58624,2010-10-04 01:15:00,0.93,1.48,345.4
58625,2010-10-04 01:20:00,0.56,1.48,315.9
58626,2010-10-04 01:25:00,1.11,1.86,327.1
58627,2010-10-04 01:30:00,1.67,2.41,336.9
58628,2010-10-04 01:35:00,1.3,2.41,345.4
58629,2010-10-04 01:40:00,1.3,2.23,336.9
58630,2010-10-04 01:45:00,0.93,1.86,355.2
58631,2010-10-04 01:50:00,0.93,1.48,8.4
58632,2010-10-04 01:55:00,1.67,2.97,353.8
58633,2010-10-04 02:00:00,1.86,2.78,1.4
58634,2010-10-04 02:05:00,1.48,2.04,2.8
58635,2010-10-04 02:10:00,0.93,1.67,2.8
58636,2010-10-04 02:15:00,0.93,2.04,21.1
58637,2010-10-04 02:20:00,0.93,1.86,14.0
58638,2010-10-04 02:25:00,0.56,1.11,50.5
58639,2010-10-04 02:30:00,0.37,0.93,54.8
58640,2010-10-04 02:35:00,0.0,0.0,53.3
58641,2010-10-04 02:40:00,0.37,1.3,29.5
58642,2010-10-04 02:45:00,0.19,0.74,351.0
58643,2010-10-04 02:50:00,0.56,1.86,5.6
58644,2010-10-04 02:55:00,0.74,1.11,18.3
58645,2010-10-04 03:00:00,0.37,0.93,32.3
58646,2010-10-04 03:05:00,0.56,1.3,96.9
58647,2010-10-04 03:10:00,1.11,1.67,120.7
58648,2010-10-04 03:15:00,0.74,1.48,119.3
58649,2010-10-04 03:20:00,0.74,1.11,119.3
58650,2010-10-04 03:25:00,0.37,0.93,119.3
58651,2010-10-04 03:30:00,0.37,0.93,81.4
58652,2010-10-04 03:35:00,1.11,1.48,67.4
58653,2010-10-04 03:40:00,0.74,1.86,91.3
58654,2010-10-04 03:45:00,0.37,1.3,44.9
58655,2010-10-04 03:50:00,0.37,0.93,25.3
58656,2010-10-04 03:55:00,0.19,0.93,37.9
58657,2010-10-04 04:00:00,0.19,0.74,25.3
58658,2010-10-04 04:05:00,0.37,0.74,30.9
58659,2010-10-04 04:10:00,0.19,0.74,80.0
58660,2010-10-04 04:15:00,0.0,0.56,80.0
58661,2010-10-04 04:20:00,0.74,1.11,123.5
58662,2010-10-04 04:25:00,0.74,1.11,116.5
58663,2010-10-04 04:30:00,0.74,1.3,89.9
58664,2010-10-04 04:35:00,0.74,1.67,74.4
58665,2010-10-04 04:40:00,0.0,0.74,14.0
58666,2010-10-04 04:45:00,0.0,0.0,329.9
58667,2010-10-04 04:50:00,0.0,0.0,338.3
58668,2010-10-04 04:55:00,0.56,1.3,39.3
58669,2010-10-04 05:00:00,0.93,1.3,0.0
58670,2010-10-04 05:05:00,0.74,1.3,37.9
58671,2010-10-04 05:10:00,0.56,1.11,37.9
58672,2010-10-04 05:15:00,0.37,0.74,1.4
58673,2010-10-04 05:20:00,0.37,0.93,18.3
58674,2010-10-04 05:25:00,0.19,0.56,40.7
58675,2010-10-04 05:30:00,0.56,1.3,67.4
58676,2010-10-04 05:35:00,0.74,1.3,82.8
58677,2010-10-04 05:40:00,0.0,0.56,74.4
58678,2010-10-04 05:45:00,0.37,0.74,74.4
58679,2010-10-04 05:50:00,0.56,1.3,95.5
58680,2010-10-04 05:55:00,0.56,1.3,64.6
58681,2010-10-04 06:00:00,0.19,0.74,43.5
58682,2010-10-04 06:05:00,0.74,1.3,75.8
58683,2010-10-04 06:10:00,0.37,1.11,64.6
58684,2010-10-04 06:15:00,0.37,1.11,88.4
58685,2010-10-04 06:20:00,0.37,0.93,78.6
58686,2010-10-04 06:25:00,0.74,1.11,46.3
58687,2010-10-04 06:30:00,0.37,0.74,51.9
58688,2010-10-04 06:35:00,0.93,1.48,42.1
58689,2010-10-04 06:40:00,1.11,1.86,56.2
58690,2010-10-04 06:45:00,0.93,1.67,51.9
58691,2010-10-04 06:50:00,0.93,1.67,36.5
58692,2010-10-04 06:55:00,1.11,1.67,36.5
58693,2010-10-04 07:00:00,1.11,2.04,37.9
58694,2010-10-04 07:05:00,1.3,2.23,44.9
58695,2010-10-04 07:10:00,0.74,2.04,29.5
58696,2010-10-04 07:15:00,0.74,1.48,101.1
58697,2010-10-04 07:20:00,0.93,1.48,74.4
58698,2010-10-04 07:25:00,1.11,2.04,126.4
58699,2010-10-04 07:30:00,0.93,1.67,127.8
58700,2010-10-04 07:35:00,0.93,1.67,101.1
58701,2010-10-04 07:40:00,0.56,1.48,108.1
58702,2010-10-04 07:45:00,0.37,1.11,99.7
58703,2010-10-04 07:50:00,0.19,0.74,162.9
58704,2010-10-04 07:55:00,0.19,0.56,341.2
58705,2010-10-04 08:00:00,0.37,1.3,158.6
58706,2010-10-04 08:05:00,0.19,0.93,287.8
58707,2010-10-04 08:10:00,0.37,1.11,261.1
58708,2010-10-04 08:15:00,0.37,0.93,213.4
58709,2010-10-04 08:20:00,0.37,1.48,203.6
58710,2010-10-04 08:25:00,0.37,1.11,25.3
58711,2010-10-04 08:30:00,0.74,1.48,310.3
58712,2010-10-04 08:35:00,0.56,1.11,261.1
58713,2010-10-04 08:40:00,0.56,1.48,247.1
58714,2010-10-04 08:45:00,0.37,1.11,244.3
58715,2010-10-04 08:50:00,0.19,1.3,245.7
58716,2010-10-04 08:55:00,0.56,1.86,39.3
58717,2010-10-04 09:00:00,0.74,1.48,265.3
58718,2010-10-04 09:05:00,0.56,1.48,255.5
58719,2010-10-04 09:10:00,0.56,1.48,172.7
58720,2010-10-04 09:15:00,0.37,1.48,113.7
58721,2010-10-04 09:20:00,1.86,3.15,146.0
58722,2010-10-04 09:25:00,0.74,1.67,203.6
58723,2010-10-04 09:30:00,1.11,2.6,202.2
58724,2010-10-04 09:35:00,0.56,2.04,233.1
58725,2010-10-04 09:40:00,0.93,2.97,252.7
58726,2010-10-04 09:45:00,0.74,1.67,216.2
58727,2010-10-04 09:50:00,0.74,1.86,188.1
58728,2010-10-04 09:55:00,1.11,2.04,262.5
58729,2010-10-04 10:00:00,2.6,4.45,346.8
58730,2010-10-04 10:05:00,2.6,3.9,352.4
58731,2010-10-04 10:10:00,1.48,3.9,2.8
58732,2010-10-04 10:15:00,1.3,3.15,308.9
58733,2010-10-04 10:20:00,1.67,2.78,286.4
58734,2010-10-04 10:25:00,1.67,2.97,306.1
58735,2010-10-04 10:30:00,1.3,2.78,325.7
